TTR part num,Part Level,Customer,Segment,End Customer,Category,Description,Core Thickness,Core Width,Core Height,Tube per core,Tank,Price
A0BLA5002M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,ECS WITH DEFLECTOR-5717 5010 0114,,,,,Plastic,1308
A0KDA5001M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,ECS - ACE ZIP CNG,,,,,Plastic,1301.03
A0BTB5004M00,Radiator,Tata Motors,Passenger Car,OEM,Domestic,RAD ASSY-INDIGO PETROL (REF TTR DRG M02),24,272.6,610,27,Plastic,1275.91
A7EHB5010M02,Radiator,M&M,Passenger Car,OEM,Domestic,RADIATOR ASSY-105,18,402.6,453,46,Plastic,1268.32
A0BLA5015M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,Penguin VAVE,,,,,Plastic,1260.2
A0ASB5001M00,Radiator,Tata Motors,Passenger Car,OEM,Domestic,RADIATOR - INDIGO DIESEL - 279050100180,24,360.8,610,36,Plastic,1246.23
A5FSA5030M00,ECS,Ashok Leyland,Commercial Vehicle,OEM,Domestic,613 T 560mm Height & 48mm Thick Export,48,552.6,560,124,Plastic,1232
A1AAB5001M07,Radiator,General Motors,Passenger Car,OEM,Domestic,RADIATOR - GM CORSA - S92086045,,,,,Plastic,1198
A0JRB5002M00,Radiator,Tata Motors,Passenger Car,OEM,Domestic,RADIATOR SUB ASSEMBLY-NANO 3CYL,,,,,Plastic,1182.51
A0JRB5001M00,Radiator,Tata Motors,Passenger Car,OEM,Domestic,RADIATOR SUB ASSY. NANO 3 CYL,,,,,Plastic,1182.51
A7ACB0101M00,Core,Mahindra Tractors,Tractor,OEM,Domestic,CORE ASSY - 475 DI - BRZD,36,380.4,410,76,Plastic,1176
A0RMB5001M00,Radiator,Tata Motors,Commercial Vehicle,OEM,Domestic,RADIATOR ASSY,18,402.6,580,46,Plastic,1169.6
A5EWB5001M00,Radiator,Ashok Leyland,Commercial Vehicle,OEM,Domestic,RADIATOR - ALL 15 KVA,,,,,Plastic,1087
A7BAB5001M00,Radiator,Mahindra Tractors,Tractor,OEM,Domestic,RADIATOR - 475 DI - 006000276R91,36,380.4,410,76,Plastic,1038
A1ATB5001M00,Radiator,General Motors,Passenger Car,OEM,Domestic,RADIATOR ASSLY CN100,,,,,Plastic,1034.37
A7FVB5001M00,Radiator,M&M,Passenger Car,OEM,Domestic,Radiator Assembly_P405/409 NON AC,16.25,345.2,515,46,Plastic,1034.25
A7JKB5001M00,Radiator,M&M,Passenger Car,OEM,Domestic,P126 RAD,12,381.5,515,57,Plastic,1012.82
A7AZB5001M00,Radiator,Mahindra Tractors,Tractor,OEM,Domestic,RADIATOR ASSY FOR 3DI NST,24,380.4,410,38,Plastic,989.37
A7CIB5001M00,Radiator,M&M,Commercial Vehicle,OEM,Domestic,RADIATOR ASSY - 0304AN0022N            ,18,342.4,300,39,Plastic,969.23
A7HQB5001M00,Radiator,M&M,Commercial Vehicle,OEM,Domestic,RADIATOR ASSY,12,381.5,453,57,Plastic,952.44
A7CIB5005M00,Radiator,M&M,Commercial Vehicle,OEM,Domestic,RADIATOR ASSY-LTV 0304AAU00111N,18,342.4,300,39,Plastic,932
A0BLA5015S00,ECS,Tata Motors,Commercial Vehicle,SPD,Domestic,ECS-PENGUIN VAVE,12,213,300,28,Plastic,874.5834483
A0TZB5021M00,Radiator,Tata Motors,Passenger Car,OEM,Domestic,Nexon EV Radiator,12,213.4,560,28,Plastic,840
A7CIB5010M00,Radiator,M&M,Commercial Vehicle,OEM,Domestic,RADIATOR ASSY W/O PR CAP,18,342.4,300,39,Plastic,831.3
A0ETB5005M00,Radiator,Tata Motors,Commercial Vehicle,OEM,Domestic,RADIATOR ASSY-800CC,18,341.2,365,39,Plastic,787.5
A5FWB5015M00,Radiator,Ashok Leyland,Commercial Vehicle,OEM,Domestic,RADIATOR ASSEMBLY,24,419.4,430,53,Plastic,773
F2ADB5001M01,Radiator,Piaggio,3 Wheeler,OEM,Domestic,300 cc BS6,,,,,Plastic,760
A7KGB5001M00,Radiator,M&M,Passenger Car,OEM,Domestic,LOW TEMPRATURE RADIATOR,24.25,94.6,198,14,Plastic,745
A5GFB5001M01,Radiator,Ashok Leyland,Commercial Vehicle,OEM,Domestic,RADIATOR ASSY,48,674.4,1000,136,Plastic,738.2
H1ABB5001M00,Radiator,Renault,Passenger Car,OEM,Domestic,RBC_Radiator Assy.,12,434.4,400,65,Plastic,724.95722
H1AAB5001M00,Radiator,Renault,Passenger Car,OEM,Domestic,XBA/XBB - Radiator,16,353.7,350,52,Plastic,715.13
A0BLB5010M00,Radiator,Tata Motors,Commercial Vehicle,OEM,Domestic,ASSY.RADIATOR COMPLETE,12,213,300,28,Plastic,673.2631429
A0EKB5006M00,Radiator,Tata Motors,Passenger Car,OEM,Domestic,RADIATOR ASSY-NANO PETROL HVAC,18,402.6,360,46,Plastic,667.39
A0BNB5020M00,Radiator,Tata Motors,Commercial Vehicle,OEM,Domestic,ASSY RADIATOR,18,341.2,365,34,Plastic,574
A0BLB5001M00,Radiator,Tata Motors,Commercial Vehicle,OEM,Domestic,RADIATOR ASSY PENGUIN,,,,,Plastic,558.74
A0JGA5001M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,ECS - SE-SK 1613 697 BS3 - 219550100128,48,537.2,560,108,Plastic,395.83
A0BLA5010M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,Penguin VAVE,,,,,Plastic,392
A0JGA5009M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,HE ASSY SESK 1613 697 BS3,48,537.2,560,108,Plastic,366.98
A0HVB5005M00,Radiator,Tata Motors,Commercial Vehicle,OEM,Domestic,RADIATOR ASSY-LPO 1618 TC BS3 KSRTC,,,,,Plastic,270.82
B1DPA5001M01,ECS,Kirloskar,Gen Set,OEM,Domestic,.ECS_B3.3_75kVA,48,537.2,635,108,Plastic,220
A0JCB5001M00,Radiator,Tata Motors,Commercial Vehicle,OEM,Domestic,RAD ASSY Y1 3L LPO BUS,36,552,560,140,Plastic,123.82
C3BJB5001M00,Radiator,Force Motors,Commercial Vehicle,OEM,Domestic,Gurkha TD 2650 CRDI BS4,,,,,Plastic,67.2501
C3BPB5001M00,Radiator,Force Motors,Commercial Vehicle,OEM,Domestic,Trax TD 2000,48,488.2,440,98,Plastic,58.0933
C3AYB5001M01,Radiator,Force Motors,Commercial Vehicle,OEM,Domestic,RADIATOR - TRAX 100 HP,48,488.2,440,98,Plastic,57.8508
A6ASA5001M00,ECS,New Holland,Tractor,OEM,Domestic,Radiator,24,380.4,410,38,Plastic,37.72
A7ADB5002M05,Radiator,Mahindra Tractors,Tractor,OEM,Domestic,RADIATOR - ARJUN 445 DI,36,380.4,410,76,Plastic,37.507932
A0ETA5051M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,ECS-ACE 800CC-571050100106,,,,,Plastic,37
A7EAA5001M00,ECS,Mahindra Tractors,Tractor,OEM,Domestic,RAD SUB ASSY - 4530 TIER4 -E006015960D91,36,380.4,410,76,Plastic,36.072036
A7FRB5001M00,Radiator,Mahindra Tractors,Tractor,OEM,Domestic,RADIATOR ASSY 36 MM CORE,,,,,Plastic,28.03878
A0KHB0101M00,Core,Tata Motors,Commercial Vehicle,OEM,Domestic,CORE ASSY (RAD)-BRZSFC 407 75 PS,,,,,Plastic,0
A5QTA5001M00,ECS,Ashok Leyland,Commercial Vehicle,OEM,Domestic,ECS-LYNX 95KW BS4 EGR AC (B1V29401),36,537.2,650,108,Plastic,0
H6AHA5001M00,ECS,TMTL,Tractor,OEM,Domestic,45 KVA w/o IC,48,537.2,525,108,Plastic,0
A7AXA5015M00,ECS,Mahindra Powerol,Gen Set,OEM,Domestic,ECS - 595 48 THK - 006003176B92,48,400,440,80,Plastic,0
B1CJA5001M01,ECS,Cummins,Gen Set,OEM,Domestic,ECS-CIL 160kVA CPCB2,48,733.2,1000,148,Plastic,0
A0DTA5001M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,ECS - LPT 2518 697EIII,48,537.2,740,108,Plastic,0
D3BGA5001M00,ECS,Kubota,Tractor,OEM,Domestic,ECS KUBOTA 25KW - 0130-7835,48,537.2,485,108,Plastic,0
B1BCA5001M01,ECS,Cummins,Gen Set,OEM,Domestic,ECS - 82.5 KVA DG,48,537.2,635,108,Plastic,0
B1ATA5001M04,ECS,Cummins,Gen Set,OEM,Domestic,ECS 25 KVA ECS CUMMINS 0130-8206,,,,,Plastic,0
E4ABA5001M00,ECS,Daimler,Commercial Vehicle,OEM,Export,ECS HDT 280 HP,48,623,780,140,Plastic,0
E4ACA5001M00,ECS,Daimler,Commercial Vehicle,OEM,Export,ECS HDT 230 HP,48,623,780,140,Plastic,0
A5KFA5001M00,ECS,Ashok Leyland,Commercial Vehicle,OEM,Domestic,ECS-FVDP N 2523 AC BSIII,48,623,740,140,Plastic,0
A5JTA5001M01,ECS,Ashok Leyland,Commercial Vehicle,OEM,Domestic,ECS - STAG-95/110KW BS4 EGR,36,537.2,650,108,Plastic,0
A0UQA5001M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,LPT 1112 VAVE BS4,,,,,Plastic,0
A7EJA5001M01,ECS,Mahindra Tractors,Tractor,OEM,Domestic,M&M_595DI_EXPORT,48,400,440,80,Plastic,0
A0LSA5011M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,4/12 EV Vehicle,,,,,Plastic,0
A0LSA5005M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,4/12 EV Vehicle,,,,,Plastic,0
A0CLA5011M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,T.12g Ultra,48,552.6,680,124,Plastic,0
A7FEA5001M00,ECS,Mahindra Tractors,Tractor,OEM,Domestic,ECS_M&M_8085_TRACTORECS,56,488.2,440,147,Plastic,0
A0LXA5001M01,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,ECS - IRIS CNG BSIV,24,208.8,300,26,Plastic,0
A8CMA5001M00,ECS,Volvo Eicher,Commercial Vehicle,OEM,Domestic,ECS ASSY 20.16 CAB VAVE,36,552,598,140,Plastic,0
A8CSA5001M00,ECS,Volvo Eicher,Commercial Vehicle,OEM,Domestic,ECS ASSY-VECV 30.25 CAB VAV,36,552,598,140,Plastic,0
A8DNA5001M01,ECS,Volvo Eicher,Commercial Vehicle,OEM,Domestic,RADIATOR+DAT 5016T,48,552.6,680,124,Plastic,0
A7FZA5010M00,ECS,Mahindra Powerol,Gen Set,OEM,Domestic,ECS_MHEPL_62_5kVA_W/O SG,48,537.2,598,108,Plastic,0
A0PQA5001M00,ECS,Tata Motors,Passenger Car,OEM,Domestic,ECS-ASSY_MANZA 475 MPFI,,,,,Plastic,0
A0PAA5001M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,RADIATOR+SHROUD ASSY_LP 407 LHD NIGERIA,36,488.2,485,98,Plastic,0
A0BXA5003M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,ECS - LPT 2515 EX FRAMELESS-252550010340,48,537.2,560,108,Plastic,0
B1DLA5001M00,ECS,Cummins,Gen Set,OEM,Domestic,QSB-7,126,543.8,815,305,Plastic,0
A0LHA5022M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,LPT 4221 COWL BSVI,,,,,Plastic,0
A0ECA5031M00,ECS,Tata Motors,Commercial Vehicle,OEM,Domestic,PRIMA 4930.S/4030.S BSVI,36,703.8,826,142,Plastic,0
A5PRB5001M00,Radiator,Ashok Leyland,Commercial Vehicle,OEM,Domestic,RADIATOR- DTL ULE 230HP(SPD),,,,,Plastic,0
A8EDB5001M00,Radiator,Volvo Eicher,Commercial Vehicle,OEM,Domestic,RADIATOR ASSY,48,606.2,780,158,Plastic,0
A5MEB5001M00,Radiator,Ashok Leyland,Commercial Vehicle,OEM,Domestic,Radiator CONNECTICITY 95kW-INTERNAL,48,552.6,650,124,Plastic,0
A8DXB5001M00,Radiator,Volvo Eicher,Commercial Vehicle,OEM,Domestic,RADIATOR ASSEMBLY,48,552.6,740,124,Plastic,0
C3BGB5001M00,Radiator,Force Motors,Commercial Vehicle,OEM,Domestic,RADIATOR (PART OF T0,36,488.2,440,98,Plastic,0
A8AEB5001M04,Radiator,Volvo Eicher,Commercial Vehicle,OEM,Domestic,RADIATOR - EICHER LCV AIR BRK - ID000566,48,488.2,550,98,Plastic,0
B1CJB5001M00,Radiator,Cummins,Gen Set,OEM,Domestic,RAD ASSY-CIL 160kVA CPCB2,48,733.2,1000,148,Plastic,0
A0JUC5001M00,Intercooler,Tata Motors,Passenger Car,OEM,Domestic,Indigo 3 Cylinder IC,65.3,74.8,500,6,Plastic,1458.027959
H6ACC5002M00,Intercooler,TMTL,Tractor,OEM,Domestic,INTERCOOLER - 422TCi,65.3,131.3,285,11,Plastic,2200
A0ETC5015M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,Edge 1100-Intercooler,65.3,131.3,285,11,Plastic,1085.56
F8AAC5001M01,Intercooler,Volvo,Commercial Vehicle,SPD,Export,Intercooler -P9103,65.3,572,673,50,Cast,9108.58
A7BZC5005M00,Intercooler,Mahindra Tractors,Tractor,OEM,Domestic,INTERCOOLER - 6520 TIER 3 - H3,,,,,Cast,1850
A7BZC5001M00,Intercooler,Mahindra Tractors,Tractor,OEM,Domestic,INTERCOOLER ASSY H2,,,,,Cast,0
B1BEC5001M00,Intercooler,Cummins,Gen Set,OEM,Domestic,INTERCOOLER 100 & 125 KVA,,,,,Cast,4420
A8DWC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,VE1900 125 HP,48.5,312.1,469,27,Cast,2450
A0UZC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,ACE EDGE Intercooler,65,165.2,480,14,Plastic,1868.61
B1BTC5001M00,Intercooler,Cummins,Gen Set,OEM,Domestic,I/C ASSY - CNH-CUMMINS HARVESTER,,,,,Cast,7500
C3BVC5001M00,Intercooler,Force Motors,Commercial Vehicle,OEM,Domestic,Trump 60 IC,,,,,Cast,2165.04
A3ASC5001M00,Intercooler,TAFE,Tractor,OEM,Domestic,TAFE 42 HP,48.5,266.9,275,23,Cast,2200
A7HQC5001M00,Intercooler,MTBD,Commercial Vehicle,OEM,Domestic,INTER COOLER  ASSY,65,111.3,430,7,Plastic,713.51
A7JQC5001M00,Intercooler,MTBD,Commercial Vehicle,OEM,Domestic,INTER COOLER  ASSY,65,81.5,550,5,Plastic,718.64
C3BUC5001M00,Intercooler,Force Motors,Commercial Vehicle,OEM,Domestic,Trax Intercooler,65,244.3,470,14,Cast,2883
B7ASC5005M00,Intercooler,John Deere,Tractor,OEM,Domestic,INNER FIN IC ASSY - TREM 3,65.3,131.3,382,10,Cast,1923.97
C3BQC5001M00,Intercooler,Force Motors,Commercial Vehicle,OEM,Domestic,Trax refresh Intercooler,,,,,Cast,2654.94
A0MJC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,I/C ASSY-LPT 1613 697 BS4 TILT CAB,,,,,Cast,5064.15
A6AKC5001M00,Intercooler,New Holland,Tractor,OEM,Domestic,MDL IC,48.5,266.9,310,22,Cast,3315.71
A7DLC5001M00,Intercooler,M&M,Passenger Car,OEM,Domestic,INTERCOOLER ASSEMBLY,48.5,108.7,431,9,Plastic,1070.6
G7ABC5001M00,Intercooler,Sonalika,Tractor,OEM,Domestic,SONALIKA 90HP_IC_10016757AA,65.3,131.3,382,10,Cast,2384.95
A0SAC5010M00,Intercooler,Tata Motors,Passenger Car,OEM,Domestic,X451 Intercooler,65,165.2,260,14,Plastic,1364.15
A5FSC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY_613T_NALT_144612VE0A,48.5,233,338,20,Plastic,2089
A5GRC5001M01,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,48.5,425.1,492,36,Cast,5971.9
A5HBC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,IC ASSY - ECOMET TIPPER 88KW BS3 - CP1,65.3,244.3,538,21,Cast,4389
A5ATC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTER COOLER - ECOMET BS2 - F8200444,,,,,Cast,4771.8
A5BQC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER  - VIKING,,,,,Cast,8152.86
A5EEC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER - FOTON LOW ENTRY BUS,48.5,594.6,547,52,Cast,7344.5
A5AYC5001M01,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,I/C ASSY - AL 3518/4018 -               ,,,,,Cast,8468.63
A5CTC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY - 4921 G45,,,,,Cast,8154.04
A5QEC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,CAC FOR STAG/LYNX WITH 110KW BS4 ENGINE - TATATOYO MAKE,65.3,244.3,538,21,Cast,4771.83
A5ABC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY -AL STAG,,,,,Cast,2564
A5DIC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER - STAG LYNX (TOP ROUTED),,,,,Cast,2970
A5BNC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,I/C - 2516/3516CARGO - F8284700/X7468100,,,,,Cast,8864.48
A5KDC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,48.5,504.2,547,44,Cast,6674.05
A5ACC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER - 2516 HINO E I - X7463200,,,,,Cast,8469.07
A5BBC5001M02,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,CHARGE AIR COOLER 412 TCAC,,,,,Cast,5242.12
A7JPC5001M00,Intercooler,M&M,Commercial Vehicle,OEM,Domestic,U350/352 Intercooler,65,156,550,10,Plastic,1155.18
A5RBC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,IC ASSY - CTTP 180 BS4 IFIC             ,48,425.1,547,37,Cast,3987.38
A7HPC5001M00,Intercooler,M&M,Commercial Vehicle,OEM,Domestic,Intercooler,65,187.8,330,16,Plastic,0
A8EDC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,,,,,Cast,0
A5RRC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,CHARGED AIR COOLER FOR ECOMET 15,48.5,425.1,492,37,Cast,3785.22
A0WXC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY BS6,65.3,131.3,408,11,Plastic,1625.41
A7JRC5001M00,Intercooler,M&M,Commercial Vehicle,OEM,Domestic,Supro Intercooler BS6,48.5,108.7,431,8,Plastic,1086.86
A0VAC5003M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC ASSEMBLY-278614610109,48.5,425.1,547,37,Plastic,3295.54
A0EXC5003M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER,65.3,572,673,50,Cast,8622.9
A0ITC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC ASSY - LPT 1613 697 BS3 COWL,,,,,Cast,3875
A0HNC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,,,,,Cast,4400
A7CPC5001M00,Intercooler,M&M,Passenger Car,OEM,Domestic,INTERCOOLER-MM 540 THAR,65.3,108.7,500,9,Plastic,1346.93
A7JDC5001M00,Intercooler,M&M,Passenger Car,OEM,Domestic,INTERCOOLER  CROSS FLOW,65,187.8,350,16,Plastic,5180
A0ADC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,I/C ASSY - LPTA713 - 206914609904,,,,,Cast,4724.17
A0CIC5001M04,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - LP 1512,,,,,Cast,4174.09
A0CMC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER- LPO1512 EII - 207614609909,43,428,547,30,Cast,4913.71
A0GVC5002M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY.(286314609908),65.3,504.2,538,44,Cast,7013.16
A0JJC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,LPTA 1628 LHD - CAC,,,,,Cast,11650.78
A0RBC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,IC ASSY,,,,,Cast,7748.99
A0CZC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,NTERCOOLER - LPT 1613 TC - 278614609935,,,,,Cast,4697.48
A5QRC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,IC ASSY-FVDP N                          ,48.5,504.2,547,44,Cast,5462.98
A8DXC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,ASSEMBLY INTERCOOLER,48.5,425.1,547,37,Plastic,0
C2AXC5001M00,Intercooler,Kirloskar,Gen Set,OEM,Domestic,INTERCOOLER ASSY-KOEL 100kVA INTERCOOLER,,,,,Cast,3541
C2BGC5001M01,Intercooler,Kirloskar,Gen Set,OEM,Domestic,IC ASSY_HA494 TCI CPCB2,48.5,233,238,20,Cast,3346
C2BNC5001M00,Intercooler,Kirloskar,Gen Set,OEM,Domestic,IC ASSY_HA6 TCI CPCB2,,,,,Cast,3429.6
A8EKC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,,,,,Cast,0
A7KLC5001M00,Intercooler,M&M,Passenger Car,OEM,Domestic,P113 ,,,,,Plastic,875
A0EZC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - LPO 1318,,,,,Cast,6796.88
A5NUC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,IC-MBRL 265 HMV & FAT 6X6,,,,,Cast,7296
A5NZC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY - STALLION 230HP MPV,,,,,Cast,0
A7HZC5001M00,Intercooler,MTBD,Commercial Vehicle,OEM,Domestic,IC ASSY - HCV MTBD 7.2L BS6,,,,,Cast,4850
A7HXC5001M00,Intercooler,MTBD,Commercial Vehicle,OEM,Domestic,IC ASSY - MTBD ICV 3.5L BS6,48,425.1,492,37,Cast,3193.66
A7HKC5001M00,Intercooler,M&M,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSEMBLY HCV 31 TON,65,504.2,577,44,Cast,4905.92
A7JNC5001M00,Intercooler,M&M,Passenger Car,OEM,Domestic,Z101/W501 Gasoline Intercooler+FMS,65,156,550,10,Plastic,1948.41
B7BNC5001M00,Intercooler,John Deere,Tractor,OEM,Domestic,INTERCOOLER ASSEMBLY,,,,,Cast,2633
B7BFC5001M01,Intercooler,John Deere,Tractor,OEM,Domestic,CAC_23ROW-SHAKTI FT4-SJ21078_JD,65.3,266.9,408,22,Cast,2585.02522
A0GYC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY.,65.3,504.2,538,44,Cast,5915.6
A7JMC5001M00,Intercooler,M&M,Passenger Car,OEM,Domestic,Z101/W501 Intercooler,65,156,550,10,Plastic,1164.57
A5RTC5001M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,DOST/PHOENIX BS6 80 HP Intercooler- Retrofit,65,111,415,7,Plastic,4600
A0HLC5001M00,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,,,,,Cast,1402.13
A0ETC5005M01,Intercooler,Tata Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - 65 THK 2864 1460 9904,65.3,131.3,285,11,Plastic,1099.19
C3ARC5005M00,Intercooler,Force Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY-MAN 280HP IFIC,65.3,572,492,50,Cast,6409.63
C3ARC5001M00,Intercooler,Force Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER - MAN 6 CYL,,,,,Cast,6377.18
C3BEC5001M00,Intercooler,Force Motors,Commercial Vehicle,OEM,Domestic,INTERCOOLER (300 HP E4),65.3,572,492,50,Cast,7580
A8AMC5003M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER -MCV 85 KW-ID207966,,,,,Cast,3656
A8ACC5001M02,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,I/C ASSY - EICHER HCV - ID201855,43,428,547,30,Cast,4057.86
A8AEC5003M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,IC ASSY - LCV AIR BRAKE -IF - ID306299,48.5,233,469,20,Cast,2748.78
A8BSC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,IC ASSY - 1114 CARGO - ID 312389,48.5,312.1,469,27,Cast,2721.08
A8BRC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,I/C ASSY- 85KW AC BUS,48.5,312.1,469,27,Cast,2880.09
A8ACC5005M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,48.5,425.1,547,37,Cast,3839.45
A8BPC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY_VE1100 90KW_ID312244,48.5,312.1,469,27,Cast,2760.76
A8CEC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,Intercooler Assembly,,,,,Cast,3193.29
A5RTC5010M00,Intercooler,Ashok Leyland,Commercial Vehicle,OEM,Domestic,DOST/PHOENIX BS6 80 HP Intercooler- Retrofit,,,,,Plastic,4600
A8AUC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,I C ASSY-EICHER RESLF BUS VECV-ID303187,,,,,Plastic,3477
A8CGC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY-VE3100 90KW,,,,,Plastic,3155.2472
A8CCC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,,,,,Cast,2711
A8DBC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY TERRA 13,,,,,Cast,3183.87
A8AEC5001M01,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY-ID207693_REV1,43,316,470,22,Cast,2925.2
A8DVC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER ASSY,48.5,425.1,469,37,Cast,3136.99
A7HCC5001M00,Intercooler,M&M,Passenger Car,OEM,Domestic,P107 srilanka intercooler,,,,,Plastic,1095
A8BPC5004M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,RAD ASSY VE1102 110KW BS3,48.5,312.1,469,27,Cast,2741
A8AJC5001M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,INTERCOOLER - EICHER 180 HP-ID 206668,,,,,Cast,5386.93
A8AJC5003M00,Intercooler,Volvo Eicher,Commercial Vehicle,OEM,Domestic,IC ASSY- TERRA 25 BS3- ID 306307,48.5,594.6,547,52,Cast,5431.55
